player_id,player,season,team,pos,age,experience,games,games_started,min_per_game,pts,reb,ast,stl,blk,tov,fg_pct,fg3_pct,ft_pct,per,ts_pct,usg_pct,bpm,vorp,ws,ws_48,salary,instagram_followers,twitter_followers,jersey_rank,marketability,is_star,war,performance_value,commercial_value,total_value
5BFJRBEM,Megan Carter,2021,NYL,G,22,0,26,23,26.3,9.6,3.8,4.0,1.4,0.2,3.2,0.351,0.275,0.945,19.2,0.397,21.0,1.8,2.6,0.4,2.672,70000.0,10749,12180,121,2.5,False,1.69,507000.0,151146.0,293487.6
KQGQGL4B,Grace Carter,2021,NYL,F-C,29,7,30,26,32.7,20.2,14.5,3.7,2.2,2.8,3.5,0.486,0.299,0.824,34.8,0.56,19.2,6.9,14.3,1.0,4.998,99766.0,4342,9120,115,5.4,False,5.68,1704000.0,390254.0,915752.4
GVGW3N5V,Haley Johnson,2021,NYL,F-C,23,1,17,1,21.2,7.5,6.6,1.0,0.8,1.0,1.9,0.496,0.264,0.753,19.6,0.562,22.8,1.4,1.1,0.2,2.696,70000.0,18598,8845,36,2.2,False,0.8,240000.0,507207.0,400324.2
XU8BPVMS,Destinee Irving,2021,NYL,F,31,9,18,4,15.9,16.2,5.9,1.7,0.7,1.0,3.4,0.488,0.289,0.775,38.9,0.523,20.1,7.6,4.6,0.4,6.063,119300.0,32870,8219,73,3.1,False,1.79,537000.0,486148.0,506488.8
SII72CHE,Lexie Johnson,2021,NYL,C,25,3,24,4,21.3,5.8,4.9,1.9,0.7,0.9,3.1,0.457,0.252,0.772,15.8,0.524,19.9,0.1,0.1,0.2,2.185,105712.0,10837,2750,97,3.5,False,0.7,210000.0,378951.0,311370.6
OONR02CM,Whitney Jones,2021,NYL,F-C,22,0,17,2,19.7,10.6,7.9,1.3,0.5,0.6,1.8,0.508,0.271,0.73,29.5,0.588,20.2,5.1,3.6,0.3,4.85,154419.0,33085,13253,141,4.0,False,1.55,465000.0,83707.0,236224.2
HSGXC0R2,Megan Lewis,2021,NYL,G,26,4,16,1,12.9,14.4,2.3,2.9,1.3,0.2,1.7,0.389,0.267,0.832,40.0,0.451,24.0,8.4,3.7,0.3,7.205,243280.0,14137,8755,105,2.2,False,1.4,420000.0,203407.0,290044.2
0AH7Z583,Feyonda Lee,2021,NYL,C,31,9,25,4,21.5,5.9,8.9,1.1,0.8,1.1,3.4,0.517,0.284,0.704,20.8,0.585,17.5,2.4,2.7,0.4,3.666,171311.0,17065,3166,89,3.5,False,1.54,462000.0,435416.0,446049.6
52UXQ09D,Jasmine Thompson,2021,NYL,C,27,5,25,3,20.3,5.9,5.7,1.2,0.6,1.6,1.5,0.493,0.201,0.628,19.3,0.527,21.9,1.3,1.4,0.4,3.335,117150.0,15333,5334,84,3.0,False,1.09,327000.0,403240.0,372744.0
BO5C6P1V,Kahleah Copper,2021,PHO,G-F,27,5,31,31,33.9,23.4,4.4,3.1,1.6,0.9,2.2,0.438,0.348,0.864,22.7,0.468,27.7,4.6,3.0,1.0,4.73,328266.0,125999,45500,50,5.0,True,4.52,1355999.9999999998,1027150.0,1158690.0
H0WSKL49,Cierra Zhang,2021,PHO,F,28,6,27,22,26.3,33.6,11.7,5.1,2.1,1.1,2.4,0.473,0.258,0.706,40.0,0.528,22.1,9.0,13.5,0.8,5.301,142227.0,36218,3367,144,4.9,False,5.09,1527000.0,72479.0,654287.4
3OF6RSDD,Aaliyah Owens,2021,PHO,F,22,0,26,23,31.1,18.4,7.9,2.6,1.0,1.3,2.2,0.412,0.34,0.84,28.2,0.45,17.1,4.5,7.7,0.9,5.314,206399.0,4436,3241,105,2.9,False,3.42,1026000.0,267245.0,570747.0
UJQU8Y5L,Nia Adams,2021,PHO,F-C,26,4,28,23,30.5,20.4,16.1,3.9,1.0,2.1,2.4,0.464,0.203,0.737,39.4,0.532,22.9,7.5,13.5,1.1,6.122,259931.0,18510,3724,129,2.1,False,5.28,1584000.0,93334.0,689600.4
EBR1TYWJ,Megan Davis,2021,PHO,G,23,1,30,25,29.0,21.1,5.2,5.7,1.5,0.2,2.6,0.396,0.296,0.802,31.9,0.427,21.1,5.2,9.5,1.0,5.6,110743.0,9392,15533,75,5.9,False,4.08,1224000.0,899741.0,1029444.6
ASKSF0P4,Tiffany Evans,2021,PHO,G,29,7,12,1,20.4,7.4,2.1,6.0,1.4,0.3,1.1,0.399,0.284,0.908,24.3,0.473,26.4,2.4,1.2,0.2,4.396,119144.0,33448,15203,76,4.8,False,0.7,210000.0,724670.0,518802.0
SLAQRMOP,Kianna Jones,2021,PHO,G,29,7,15,2,10.8,13.4,3.3,6.6,1.1,0.4,2.8,0.438,0.38,0.844,40.0,0.493,25.7,9.2,3.1,0.2,5.383,198921.0,6572,9680,105,5.6,False,1.18,354000.0,517020.0,451812.0
TIRM4JMN,Ximena Lewis,2021,PHO,G,27,5,21,4,21.3,10.9,3.3,3.1,1.2,0.3,2.3,0.434,0.28,0.839,21.8,0.497,15.1,3.2,3.0,0.4,3.994,144045.0,46727,3104,134,3.5,False,1.51,453000.0,122488.0,254692.8
4T5UZM8Y,Kalani King,2021,PHO,C,27,5,19,1,15.8,8.0,7.0,2.0,0.6,1.5,3.0,0.529,0.166,0.681,30.8,0.601,21.9,5.9,3.7,0.4,5.672,173136.0,31554,2951,34,4.5,False,1.54,462000.0,1056105.0,818463.0
1VLPWW3T,Ximena Johnson,2021,PHO,G,22,0,17,2,11.6,7.2,2.3,3.7,1.2,0.2,2.0,0.378,0.372,0.909,33.2,0.451,23.2,5.1,2.1,0.2,5.996,140955.0,25773,6244,122,5.4,False,0.91,273000.0,316658.0,299194.8
KWSB6OFC,Megan Anderson,2021,PHO,G,32,10,23,2,15.3,10.6,3.7,6.4,1.3,0.2,3.5,0.394,0.374,0.856,35.2,0.436,20.5,6.3,4.7,0.3,4.772,270946.0,11371,7320,98,3.5,False,1.9,570000.0,372308.0,451384.8
P63AM9TT,Kayla Robinson,2021,PHO,G,24,2,22,2,19.5,11.0,2.2,4.1,0.8,0.2,3.0,0.366,0.318,0.906,22.3,0.415,18.7,3.1,2.8,0.3,2.879,72086.0,29838,8066,57,4.2,False,1.42,426000.0,792784.0,646070.3999999999
07IP4SXP,Jewell Loyd,2021,SEA,G,27,6,30,30,34.6,24.0,4.8,5.4,1.3,0.6,3.0,0.411,0.39,0.894,22.6,0.473,27.4,3.9,2.9,0.9,4.278,342000.0,196000,77000,50,5.0,True,3.99,1197000.0,1037300.0,1101180.0
DB3N0V4C,Crystal Rodriguez,2021,SEA,F-C,31,9,26,25,28.5,15.0,10.7,1.8,1.5,1.3,2.0,0.433,0.24,0.694,28.6,0.485,28.7,5.0,7.9,0.8,5.133,199319.0,24489,4841,92,3.2,False,3.38,1014000.0,379477.0,633286.2
EJMYIHT0,Danielle Martinez,2021,SEA,F,29,7,26,21,25.2,14.7,10.6,4.8,1.3,1.6,2.8,0.397,0.319,0.708,34.7,0.446,22.2,6.1,8.4,0.7,4.959,176391.0,32380,3631,60,4.2,False,3.46,1038000.0,767425.0,875655.0
JUZVF19A,Brianna Garcia,2021,SEA,G,28,6,27,23,30.8,20.0,5.5,6.4,1.9,0.7,1.7,0.378,0.401,0.91,29.8,0.412,21.9,4.4,7.7,0.7,4.099,229124.0,9576,7238,143,5.2,False,3.47,1041000.0000000001,84949.0,467369.4000000001
Q2FK1YQ1,Monique Smith,2021,SEA,G,27,5,29,27,33.6,20.0,5.1,9.2,1.8,0.3,2.2,0.372,0.379,0.874,29.4,0.411,17.6,5.7,11.8,0.8,4.01,220841.0,11947,1349,125,2.1,False,4.88,1464000.0,109758.0,651454.8
YE2K2LEY,Kianna Lewis,2021,SEA,F-C,28,6,12,3,14.9,11.8,6.4,1.9,1.2,1.4,2.6,0.455,0.284,0.669,40.0,0.502,24.6,8.4,3.2,0.2,5.436,78375.0,20570,14520,146,5.7,False,1.21,363000.0,61000.0,181800.0
ZTY7SUH5,Renee Owens,2021,SEA,F,24,2,17,0,13.8,9.5,3.7,2.4,0.8,0.4,1.3,0.433,0.236,0.845,30.6,0.464,19.4,4.9,2.4,0.2,4.463,117192.0,32173,12697,135,5.0,False,1.05,315000.0,164487.0,224692.2
JQOO0QNR,Jasmine Nelson,2021,SEA,C,23,1,19,2,15.3,7.2,8.2,0.6,0.5,1.5,1.4,0.491,0.197,0.78,31.7,0.568,20.3,5.0,3.1,0.3,4.675,164313.0,11367,13670,102,4.0,False,1.32,396000.0,394003.0,394801.8
OOP0RVRO,Aaliyah Smith,2021,SEA,F,22,0,14,0,16.3,10.5,4.3,2.9,0.9,0.8,1.6,0.401,0.358,0.809,31.7,0.431,15.6,6.2,3.0,0.2,4.347,162806.0,7765,8839,130,3.2,False,1.22,366000.0,135463.0,227677.8
09XJASHB,Aaliyah Lewis,2021,SEA,F-C,33,11,22,1,19.4,16.9,7.0,3.1,1.3,1.6,2.7,0.486,0.239,0.802,40.0,0.54,16.1,9.2,8.3,0.6,7.221,201327.0,39527,2370,68,4.3,False,3.11,933000.0,717403.0,803641.8
DGTL4TZD,Tierra White,2021,SEA,C,23,1,22,2,12.9,6.1,6.1,1.1,0.6,1.1,2.6,0.506,0.267,0.644,26.8,0.57,21.8,3.7,2.2,0.2,4.189,162955.0,6926,4169,99,3.4,False,1.05,315000.0,354354.0,338612.4
16D7YWIB,Danielle Moore,2021,SEA,G,23,1,20,3,20.6,11.2,2.8,4.9,1.1,0.3,2.7,0.424,0.359,0.863,25.2,0.488,20.1,4.4,3.8,0.3,3.429,82628.0,29071,8212,118,2.8,False,1.72,516000.0,186888.0,318532.8
2B7A31DS,Nia Martin,2021,WAS,F,26,4,26,24,26.3,14.3,9.7,2.8,1.7,1.2,1.9,0.396,0.327,0.739,29.1,0.462,25.6,5.3,7.7,0.7,4.896,127353.0,37160,12275,81,2.6,False,3.25,975000.0,366571.0,609942.6
D86VKUTB,Cierra Robinson,2021,WAS,G-F,23,1,29,24,29.4,14.3,7.0,5.6,0.9,0.4,1.0,0.44,0.325,0.856,24.9,0.51,15.0,2.3,4.1,0.8,4.33,190041.0,14339,2729,88,3.2,False,2.39,717000.0,404292.0,529375.2
QFXG8X0W,Haley Quinn,2021,WAS,G,23,1,26,21,25.1,20.9,3.6,6.3,2.3,0.6,3.3,0.353,0.29,0.921,35.2,0.402,23.8,7.3,10.1,0.7,5.283,96461.0,38065,5133,71,5.3,False,3.95,1185000.0,852579.0,985547.3999999999
1E9XNVZ3,Feyonda Harris,2021,WAS,G,22,0,25,24,30.0,12.3,3.5,4.5,2.2,0.1,1.4,0.366,0.384,0.949,21.8,0.44,17.7,1.8,2.8,0.6,4.069,141012.0,12997,1534,106,4.1,False,1.86,558000.0,370192.0,445315.19999999995
BSNU5R1T,Victoria Brown,2021,WAS,F,24,2,28,23,25.1,18.9,7.6,3.7,1.1,1.1,1.4,0.448,0.26,0.824,35.0,0.523,19.3,7.0,10.4,0.8,5.664,142076.0,19641,3569,108,2.5,False,4.12,1236000.0,216160.0,624096.0
M7IMQI24,Erica Smith,2021,WAS,G-F,23,1,15,4,13.9,6.0,2.8,3.3,0.8,0.3,2.1,0.415,0.349,0.857,24.0,0.462,23.9,3.3,1.4,0.1,3.1,70000.0,12712,4915,48,3.3,False,0.72,216000.0,680963.0,494977.8
WV31WSRK,Unique Irving,2021,WAS,G,22,0,26,1,10.7,11.1,1.9,4.1,0.6,0.4,1.4,0.405,0.349,0.888,40.0,0.436,19.4,9.1,5.3,0.4,6.541,216074.0,60458,8100,148,2.3,False,2.01,602999.9999999999,16954.0,251372.39999999997
5OEKKT61,Grace Walker,2021,WAS,F,29,7,18,4,23.4,11.8,7.9,1.5,1.1,0.6,2.0,0.461,0.289,0.826,24.9,0.538,15.5,3.0,2.7,0.3,3.77,70000.0,14036,6458,48,4.6,False,1.37,411000.00000000006,949485.0,734091.0
U4WVGG9W,Grace Evans,2021,WAS,F,23,1,17,5,17.9,12.7,7.7,1.2,0.7,0.5,3.0,0.47,0.309,0.761,33.2,0.545,28.3,5.3,3.4,0.3,5.147,128360.0,44856,9941,51,2.9,False,1.45,435000.0,583178.0,523906.8
1SX13C8O,Nia Garcia,2021,WAS,F-C,25,3,21,5,10.1,5.9,7.6,0.9,0.9,1.2,3.0,0.475,0.227,0.774,39.0,0.546,26.4,8.6,3.8,0.3,6.137,249599.0,52372,18593,47,3.0,False,1.46,438000.0,628258.0,552154.8
7W1Q67UU,Shyla Parker,2021,WAS,F-C,28,6,13,2,22.1,8.9,8.1,2.4,1.1,1.2,2.8,0.423,0.247,0.679,23.0,0.492,20.7,2.3,1.4,0.3,4.213,116991.0,28664,1770,140,4.9,False,0.8,240000.0,110783.0,162469.8
PQIBAVFZ,Deja Williams,2021,WAS,F,27,5,18,2,16.7,10.0,4.5,2.2,1.3,0.7,1.1,0.427,0.251,0.847,28.3,0.473,17.6,4.7,3.0,0.3,4.481,135706.0,18292,10955,101,4.6,False,1.31,393000.0,462691.0,434814.6
EGTVVIF9,Imani Nelson,2022,ATL,G,26,4,31,26,31.6,24.2,4.1,10.0,2.8,0.4,1.2,0.428,0.374,0.815,35.5,0.475,17.3,6.9,12.7,1.2,5.66,241079.0,4861,10558,120,5.4,False,5.05,1515000.0,336465.0,807879.0
QTIV2RV3,Haley Parker,2022,ATL,G,22,0,32,30,27.4,12.0,3.7,6.0,1.2,0.2,1.7,0.382,0.281,0.795,21.9,0.447,26.0,2.1,3.4,0.7,3.896,152159.0,37500,12195,146,5.2,False,2.08,624000.0,57168.0,283900.8
M50TT9A1,Haley Thompson,2022,ATL,G-F,31,9,29,27,25.0,29.8,5.7,9.6,2.0,1.4,1.6,0.466,0.339,0.768,40.0,0.527,21.9,9.0,12.2,0.9,5.932,198650.0,57804,8240,35,4.1,False,4.62,1386000.0,956616.0,1128369.6
FACK57NT,Imani Davis,2022,ATL,F,24,2,29,24,29.7,16.6,8.5,3.2,1.4,1.4,2.5,0.479,0.229,0.698,27.9,0.548,22.8,5.2,8.4,0.9,5.173,170970.0,31263,9714,83,5.2,False,3.59,1077000.0,711462.0,857677.2
SRDI71UU,Janelle Jones,2022,ATL,G,26,4,29,25,28.4,18.4,5.3,8.2,1.5,0.7,2.5,0.376,0.262,0.834,31.8,0.448,23.9,4.6,7.2,1.0,5.843,106755.0,47704,3243,71,3.0,False,3.15,945000.0,483057.0,667834.2
ZGTM09TX,Tiana Xavier,2022,ATL,G,28,6,17,0,13.0,12.9,3.1,5.3,1.4,0.3,2.4,0.369,0.412,0.89,40.0,0.412,22.0,8.5,3.5,0.3,6.722,209050.0,27575,3275,87,3.2,False,1.34,402000.0,411574.0,407744.4
QFXBSZOX,Shyla Lee,2022,ATL,F,24,2,30,2,21.9,10.5,7.3,2.2,0.7,0.7,1.3,0.434,0.309,0.78,26.8,0.51,26.9,3.8,4.7,0.6,4.384,113897.0,53568,8997,120,5.5,False,2.21,663000.0,347882.0,473929.19999999995
HW3R4773,Megan Jackson,2022,ATL,G-F,22,0,22,3,17.7,8.6,3.8,1.4,0.7,0.2,2.0,0.412,0.398,0.864,20.8,0.468,16.4,1.0,0.7,0.3,3.855,136312.0,28768,16141,57,5.1,False,0.68,204000.00000000003,963381.0,659628.6
P5IORYAL,Feyonda Clark,2022,ATL,F,23,1,27,7,12.8,13.8,6.6,2.5,0.6,0.7,1.8,0.434,0.357,0.766,40.0,0.507,22.4,8.4,5.4,0.4,5.597,246634.0,41442,10219,58,2.0,False,2.08,624000.0,374066.0,474039.6
O45M2IGG,Kayla Smith,2022,ATL,G-F,27,5,17,1,23.2,11.5,4.6,4.0,1.2,0.4,1.0,0.429,0.319,0.731,26.9,0.508,21.7,4.1,3.1,0.4,4.605,207343.0,20332,7412,102,3.9,False,1.39,416999.99999999994,384364.0,397418.4
9MCAHUGZ,Tiana Green,2022,ATL,G,25,3,14,3,13.9,8.6,1.9,6.0,1.2,0.1,1.9,0.352,0.3,0.878,34.0,0.387,22.8,5.6,2.1,0.2,4.631,167509.0,44708,5854,87,4.0,False,0.86,258000.0,516045.0,412827.0
FF2XM367,Azura Anderson,2022,ATL,G,25,3,29,3,17.2,7.0,2.5,4.4,1.0,0.3,2.1,0.427,0.359,0.936,22.8,0.485,19.0,3.1,2.9,0.3,2.913,180534.0,44985,7172,87,2.2,False,1.47,441000.0,283895.0,346737.0
3QQU7GAS,Erica Lewis,2022,CHI,F,24,2,30,25,27.2,22.4,14.2,2.4,1.2,1.4,2.1,0.486,0.365,0.74,40.0,0.544,15.0,7.5,11.4,1.2,6.883,113595.0,16338,2974,69,5.9,False,4.49,1347000.0,969879.0,1120727.4
2SC42T97,Tiana Clark,2022,CHI,F,23,1,32,28,28.0,18.1,6.0,5.1,1.6,1.0,1.3,0.417,0.329,0.788,29.4,0.448,26.0,5.4,9.0,1.0,5.474,75000.0,52499,6697,71,5.6,False,3.84,1152000.0,902630.0,1002378.0
FME1OLEM,Ximena Martin,2022,CHI,F-C,26,4,29,27,28.5,19.6,12.1,5.0,1.5,2.1,2.6,0.487,0.273,0.803,37.7,0.523,19.5,7.7,11.9,1.2,6.754,251175.0,17202,8260,106,2.2,False,4.64,1392000.0,199120.0,676272.0
DO32TT7S,Bria Irving,2022,CHI,F,27,5,32,29,25.6,21.8,10.2,5.7,2.2,1.7,2.9,0.462,0.282,0.689,40.0,0.523,22.5,8.9,13.7,1.0,6.126,112807.0,42803,15866,140,2.9,False,5.17,1551000.0,67203.0,660721.8
PW255SEC,Destinee Jackson,2022,CHI,F,26,4,33,32,32.1,19.6,8.3,6.4,1.1,0.9,1.5,0.41,0.297,0.755,29.7,0.447,23.2,4.0,7.9,1.0,4.671,224611.0,15775,10172,99,5.5,False,3.68,1104000.0,574854.0,786512.3999999999
GN1H7HPT,Quinn Zhang,2022,CHI,F-C,26,4,19,4,10.2,11.5,5.9,2.6,0.8,0.6,1.0,0.419,0.246,0.799,40.0,0.481,22.9,7.8,2.8,0.3,7.075,226429.0,20420,10685,91,5.5,False,1.1,330000.0,663422.0,530053.2
G5K7UMKU,Janelle Robinson,2022,CHI,G,29,7,24,3,21.7,8.2,2.2,6.7,0.9,0.1,3.0,0.436,0.411,0.881,22.4,0.479,25.7,1.9,1.9,0.4,3.606,142448.0,37155,10732,85,4.4,False,1.18,354000.0,585014.0,492608.39999999997
UCIKL5U4,Erica Parker,2022,CHI,C,32,10,21,1,11.3,12.7,8.5,2.4,1.1,1.2,1.2,0.493,0.284,0.673,40.0,0.565,20.5,8.4,3.7,0.3,7.026,288807.0,9339,3489,76,4.0,False,1.43,429000.0,601026.0,532215.6
UDYFC88L,Shyla Garcia,2022,CHI,G,31,9,25,4,24.0,11.7,3.6,3.0,0.8,0.3,1.1,0.447,0.288,0.768,21.5,0.478,24.7,2.9,3.2,0.5,3.847,155696.0,22977,5272,80,4.2,False,1.7,510000.0,598773.0,563263.8
7TIV95E7,Zoe Clark,2022,CHI,F,24,2,21,2,13.2,15.4,6.6,1.4,0.6,0.9,1.6,0.49,0.23,0.697,40.0,0.539,21.2,8.7,4.5,0.4,6.683,182507.0,33988,10109,103,4.2,False,1.72,516000.0,406904.0,450542.4
2HWA5IL4,Erica Owens,2022,CHI,C,27,5,15,4,18.2,10.8,7.0,1.5,0.6,1.3,3.2,0.461,0.295,0.613,27.9,0.532,15.6,4.7,2.4,0.3,5.299,184360.0,21162,13835,41,5.5,False,1.06,318000.0,1213850.0,855510.0
AFT64F17,Crystal Young,2022,CHI,F,25,3,16,0,14.8,13.0,5.4,1.3,1.0,0.5,1.7,0.469,0.295,0.839,38.8,0.524,22.6,7.1,3.2,0.3,5.895,143229.0,5681,902,87,4.3,False,1.25,375000.0,550966.0,480579.6
Y9QNPGMY,Alyssa Thomas,2022,CON,F,30,8,32,32,31.8,12.3,9.1,8.5,1.4,0.7,3.0,0.503,0.261,0.637,21.9,0.581,19.1,6.0,3.1,0.9,4.344,343079.0,100000,44000,50,5.0,True,4.71,1413000.0,1024400.0,1179840.0
VPFAZ4Q6,DeWanna Bonner,2022,CON,F,35,13,33,33,31.4,17.2,6.0,2.7,1.1,0.9,2.0,0.445,0.346,0.838,19.1,0.522,20.0,2.7,2.0,1.0,4.573,350500.0,76000,36000,50,5.0,True,2.82,846000.0,1021200.0,951120.0
MZ4IORM3,Destinee Parker,2022,CON,G,27,5,29,27,26.2,17.8,5.0,8.0,2.1,0.7,3.3,0.424,0.351,0.849,34.0,0.46,24.4,7.3,10.3,0.8,5.061,197400.0,17254,5359,55,4.9,False,4.09,1227000.0,943016.0,1056609.6
9XEITXON,Destinee Clark,2022,CON,G-F,27,5,31,28,31.4,14.2,7.3,4.8,1.3,0.7,3.0,0.373,0.246,0.799,21.7,0.451,27.4,2.5,4.5,0.6,3.045,155859.0,7626,11255,58,3.9,False,2.53,758999.9999999999,726873.0,739723.7999999999
I2EO40EV,Brianna Owens,2022,CON,F,33,11,33,30,33.6,21.2,9.5,3.4,1.6,1.2,1.5,0.488,0.324,0.845,30.1,0.567,27.7,4.4,9.1,1.2,5.388,234767.0,42636,6054,139,3.7,False,4.11,1233000.0,92403.0,548641.8
EYOXJBS0,Unique Irving,2022,CON,G-F,22,0,15,0,18.6,7.4,3.5,3.0,1.0,0.3,2.6,0.444,0.306,0.788,19.5,0.52,23.2,1.3,0.7,0.2,2.945,178726.0,32246,17036,122,5.7,False,0.53,159000.0,336218.0,265330.8
F6TD3SU3,Erica Robinson,2022,CON,F,26,4,19,2,13.1,7.5,7.1,1.7,1.0,0.5,3.3,0.471,0.273,0.829,33.4,0.535,22.9,5.9,2.8,0.3,5.389,205648.0,34892,1617,125,5.9,False,1.14,341999.99999999994,311108.0,323464.79999999993
9D45RLLC,Unique Underwood,2022,CON,G,30,8,16,1,13.8,11.0,3.1,5.1,1.1,0.2,3.3,0.393,0.397,0.835,38.2,0.442,28.5,8.4,3.5,0.3,7.318,222590.0,16701,10659,114,3.9,False,1.33,399000.0,290734.0,334040.4
IHGEXU0J,Danielle Quinn,2022,CON,F-C,29,7,30,2,17.6,9.0,6.8,1.9,1.1,0.7,2.1,0.491,0.209,0.78,26.8,0.549,25.6,4.2,4.1,0.4,3.788,91491.0,31029,3542,95,4.1,False,1.89,567000.0,462035.0,504021.0
TGBA38NM,Unique Walker,2022,CON,G,27,5,23,2,17.3,8.3,3.4,4.1,1.2,0.4,1.9,0.438,0.34,0.85,26.8,0.476,15.2,4.6,3.4,0.3,3.489,75000.0,35400,3432,111,3.3,False,1.52,456000.0,266563.0,342337.8
V0KJJQZW,Elena Taylor,2022,CON,G,29,7,27,4,14.3,16.1,2.3,6.8,0.9,0.4,1.9,0.365,0.263,0.852,40.0,0.399,28.1,9.0,6.5,0.6,7.446,267243.0,39972,6299,82,5.4,False,2.46,738000.0,750197.0,745318.2
V5D3A02U,Zoe Johnson,2022,CON,G,22,0,17,2,14.4,7.6,1.9,4.8,1.1,0.1,2.0,0.385,0.377,0.815,28.1,0.427,29.8,3.5,1.6,0.2,4.004,113344.0,45509,5067,44,3.6,False,0.78,234000.0,774041.0,558024.6
TTDBCL0S,Lexie Vaughn,2022,DAL,C,24,2,30,25,32.6,13.4,12.9,3.3,1.5,1.4,2.3,0.461,0.263,0.726,25.6,0.51,17.9,3.5,6.4,0.8,3.802,151397.0,37489,10679,128,4.5,False,3.11,933000.0,211335.0,500001.0
HY88GBK5,Grace Young,2022,DAL,F-C,25,3,31,27,33.4,22.1,11.3,1.6,1.0,1.9,2.8,0.436,0.3,0.762,29.9,0.504,21.7,4.3,8.3,1.2,5.45,108922.0,8408,9953,148,3.2,False,3.77,1131000.0,20375.0,464625.0
VPTXYDJB,Cameron Young,2022,DAL,C,24,2,32,28,28.3,16.8,15.4,1.3,1.2,1.4,1.4,0.434,0.224,0.732,36.2,0.471,21.6,6.7,11.5,1.1,5.971,165902.0,20334,4460,116,5.5,False,4.56,1367999.9999999998,387727.0,779836.1999999998
0594EEBX,Cierra Zhang,2022,DAL,C,25,3,32,29,32.0,21.2,8.9,1.5,0.7,1.9,1.6,0.497,0.141,0.774,27.6,0.536,25.8,3.3,6.4,1.0,4.578,168508.0,25401,4764,41,2.9,False,3.14,942000.0,639750.0,760650.0
4ZU6DJR2,Tierra Carter,2022,DAL,F,24,2,28,24,28.7,14.3,13.4,2.9,1.7,0.8,2.6,0.479,0.338,0.756,30.0,0.551,19.0,5.1,7.7,0.7,4.478,112496.0,44444,1843,124,3.7,False,3.3,990000.0,203225.0,517935.0
XUN4RPPY,Paris Garcia,2022,DAL,G,24,2,15,3,12.0,7.4,2.2,4.0,1.1,0.2,1.4,0.372,0.308,0.859,32.8,0.403,25.8,6.7,2.3,0.2,4.42,75000.0,14268,7215,149,4.3,False,0.91,273000.0,19048.0,120628.8
Y6N6TTNA,Victoria Evans,2022,DAL,G-F,22,0,27,5,17.0,7.6,2.3,3.0,0.7,0.2,1.6,0.432,0.272,0.876,19.4,0.495,21.7,2.2,1.9,0.3,3.259,137968.0,27586,11666,105,3.0,False,1.12,336000.00000000006,278355.0,301413.0
A5OPU3KG,Tiffany King,2022,DAL,F,26,4,23,3,15.4,6.0,6.1,2.8,0.9,0.6,3.0,0.41,0.303,0.847,24.5,0.471,26.9,2.6,1.7,0.3,3.883,142772.0,39570,15327,69,5.7,False,0.94,282000.0,941058.0,677434.7999999999
Z5G3I72W,Unique Quinn,2022,DAL,G,22,0,28,7,20.3,10.1,2.8,2.3,0.8,0.2,1.3,0.351,0.376,0.887,21.9,0.405,27.0,3.2,3.4,0.4,3.607,75000.0,50757,6877,140,3.8,False,1.71,513000.0,87980.0,257988.0
25D2H1CX,Kianna Taylor,2022,DAL,F-C,23,1,22,4,10.6,4.6,5.3,1.2,0.6,0.8,1.8,0.425,0.304,0.836,31.6,0.491,27.0,5.0,2.2,0.2,4.962,193255.0,17064,5794,129,2.1,False,0.94,282000.0,93360.0,168816.0
3ONSHHJZ,Kianna Clark,2022,DAL,G-F,22,0,18,3,19.1,6.1,4.1,3.6,0.6,0.4,3.1,0.41,0.36,0.794,16.9,0.465,16.4,0.2,0.2,0.2,2.731,147237.0,32209,878,102,4.5,False,0.44,132000.0,443978.0,319186.8
D0T12LCE,Cameron Johnson,2022,DAL,G,25,3,20,3,10.7,11.8,3.1,3.7,1.1,0.3,1.8,0.398,0.332,0.754,40.0,0.454,28.2,7.8,3.1,0.3,6.539,75000.0,51530,8777,148,2.0,False,1.21,363000.0,14412.0,153847.2
B1BKVSAC,Kelsey Mitchell,2022,IND,G,27,4,35,35,31.7,23.6,3.1,4.6,1.4,0.2,3.0,0.446,0.393,0.887,21.9,0.481,19.0,2.7,2.2,0.8,3.67,311512.0,68000,20000,50,5.0,True,3.02,906000.0,1018800.0,973680.0
IRMSNB9W,NaLyssa Smith,2022,IND,F,22,0,30,26,25.3,11.4,7.0,1.4,0.8,0.5,1.3,0.47,0.325,0.757,14.0,0.532,23.4,0.8,1.0,0.6,3.725,286503.0,52000,14400,50,5.0,True,1.23,369000.0,1016640.0,757584.0
CUBVZPD0,Azura Martinez,2022,IND,F,23,1,30,24,25.1,17.0,11.7,5.3,1.3,0.6,3.4,0.398,0.258,0.819,38.6,0.457,29.5,7.0,9.9,0.9,5.523,188510.0,16330,3706,48,5.0,False,3.92,1176000.0,1032004.0,1089602.4
0FH8870D,Monique Davis,2022,IND,F-C,31,9,28,24,27.4,24.9,19.6,6.1,1.7,2.3,2.9,0.476,0.255,0.739,40.0,0.532,22.1,8.8,12.7,0.9,5.666,141843.0,52195,5744,38,5.5,False,4.79,1437000.0,1249373.0,1324423.7999999998
EW1GXKN4,Yolanda Johnson,2022,IND,G,25,3,33,27,27.8,14.8,5.6,7.6,1.9,0.8,2.1,0.396,0.406,0.864,29.0,0.428,15.1,3.9,6.7,1.1,5.552,121925.0,28007,2399,61,5.4,False,3.13,939000.0,975284.0,960770.4
